 -5.6616035E+03  6.2500000E-17
 -5.6119277E+03  7.9900009E-17
 -5.5622876E+03  4.5400000E-17
 -5.5126118E+03  5.8800001E-17
 -5.4629355E+03  5.9300002E-17
 -5.4132954E+03  4.5599996E-17
 -5.3636377E+03  4.5199997E-17
 -5.3139619E+03  6.8299999E-17
 -5.2643037E+03  7.4700001E-17
 -5.2146279E+03  6.7000002E-17
 -5.1649521E+03  4.3299997E-17
 -5.1152939E+03  5.7900003E-17
 -5.0656357E+03  1.3500001E-16
 -5.0159780E+03  1.0900000E-16
 -4.9663198E+03  6.0900001E-17
 -4.9166440E+03  1.0900000E-16
 -4.8669858E+03  7.1200001E-17
 -4.8173101E+03  1.0100000E-16
 -4.7676343E+03  1.0100000E-16
 -4.7179761E+03  7.6600002E-17
 -4.6683003E+03  1.3400000E-16
 -4.6186421E+03  9.2599998E-17
 -4.5690020E+03  8.3400002E-17
 -4.5193262E+03  1.0399999E-16
 -4.4696504E+03  7.4799997E-17
 -4.4199746E+03  1.0500000E-16
 -4.3702983E+03  8.9900001E-17
 -4.3206226E+03  1.3300000E-16
 -4.2709468E+03  8.9900001E-17
 -4.2213066E+03  1.1800000E-16
 -4.1716309E+03  6.7400000E-17
 -4.1219727E+03  1.1800000E-16
 -4.0723147E+03  1.0599999E-16
 -4.0226389E+03  1.3200000E-16
 -3.9729629E+03  8.8499994E-17
 -3.9232871E+03  1.7100000E-16
 -3.8736111E+03  6.2600003E-17
 -3.8239709E+03  1.4300001E-16
 -3.7742952E+03  1.2300000E-16
 -3.7246194E+03  1.6700000E-16
 -3.6749434E+03  1.6599999E-16
 -3.6252676E+03  1.4200000E-16
 -3.5755916E+03  1.2800001E-16
 -3.5259336E+03  1.9100001E-16
 -3.4762578E+03  1.2800001E-16
 -3.4265818E+03  2.3199999E-16
 -3.3769060E+03  1.4300001E-16
 -3.3272300E+03  1.8700002E-16
 -3.2775542E+03  2.4200001E-16
 -3.2278782E+03  2.0299998E-16
 -3.1782202E+03  1.3700000E-16
 -3.1285444E+03  1.9300000E-16
 -3.0788865E+03  2.0199999E-16
 -3.0291926E+03  1.6100000E-16
 -2.9795168E+03  2.1800000E-16
 -2.9298408E+03  1.7100000E-16
 -2.8801650E+03  1.9899999E-16
 -2.8305068E+03  2.7399999E-16
 -2.7808311E+03  2.4299999E-16
 -2.7311372E+03  3.0399999E-16
 -2.6814792E+03  1.7000000E-16
 -2.6318035E+03  2.8600001E-16
 -2.5821274E+03  2.4900000E-16
 -2.5324338E+03  2.5200000E-16
 -2.4827578E+03  2.3900001E-16
 -2.4330999E+03  1.9200000E-16
 -2.3834060E+03  3.1200001E-16
 -2.3337302E+03  2.5899999E-16
 -2.2840723E+03  2.2200002E-16
 -2.2343962E+03  3.1599999E-16
 -2.1847026E+03  3.2600001E-16
 -2.1350266E+03  3.6900003E-16
 -2.0853330E+03  3.3599997E-16
 -2.0356570E+03  2.8999999E-16
 -1.9859812E+03  3.6500000E-16
 -1.9362874E+03  3.5600003E-16
 -1.8866472E+03  3.3399999E-16
 -1.8369713E+03  3.6800000E-16
 -1.7872776E+03  3.0099999E-16
 -1.7376017E+03  4.1300003E-16
 -1.6879080E+03  3.2900001E-16
 -1.6382321E+03  3.9600000E-16
 -1.5885383E+03  4.8400003E-16
 -1.5388804E+03  5.0000000E-16
 -1.4891865E+03  4.9199999E-16
 -1.4395106E+03  4.2600000E-16
 -1.3898169E+03  4.5599998E-16
 -1.3401410E+03  4.3399999E-16
 -1.2904473E+03  5.6600001E-16
 -1.2407893E+03  5.4399998E-16
 -1.1910776E+03  4.9599999E-16
 -1.1414375E+03  4.0499999E-16
 -1.0917438E+03  5.8199999E-16
 -1.0420499E+03  4.2700003E-16
 -9.9237408E+02  4.4899999E-16
 -9.4268036E+02  5.4700001E-16
 -8.9300446E+02  5.9800002E-16
 -8.4331073E+02  5.4599998E-16
 -7.9361694E+02  5.6600001E-16
 -7.4395892E+02  5.5199999E-16
 -6.9426520E+02  6.3599993E-16
 -6.4457141E+02  5.2899997E-16
 -5.9489551E+02  5.0000000E-16
 -5.4520178E+02  5.5100001E-16
 -4.9550803E+02  5.3299998E-16
 -4.4583215E+02  5.7300000E-16
 -3.9613840E+02  6.1500002E-16
 -3.4646249E+02  6.5599997E-16
 -2.9676874E+02  5.0400001E-16
 -2.4709286E+02  5.6499999E-16
 -1.9739911E+02  6.0599998E-16
 -1.4770535E+02  5.6699999E-16
 -9.8011597E+01  6.3100000E-16
 -4.8317841E+01  5.3400001E-16
  1.3223077E+00  5.7700001E-16
  5.1033932E+01  5.3600001E-16
  1.0074555E+02  4.9599999E-16
  1.5042145E+02  5.2500002E-16
  2.0013307E+02  3.9700000E-16
  2.4980894E+02  4.7299998E-16
  2.9952057E+02  4.9300002E-16
  3.4919647E+02  3.9700000E-16
  3.9887234E+02  3.8400000E-16
  4.4854822E+02  5.4500000E-16
  4.9825986E+02  4.0399999E-16
  5.4793573E+02  4.1499998E-16
  5.9764734E+02  4.2299997E-16
  6.4732324E+02  4.7200000E-16
  6.9703485E+02  5.2100001E-16
  7.4671075E+02  5.4799998E-16
  7.9638666E+02  5.7000002E-16
  8.4609827E+02  5.5500002E-16
  8.9577417E+02  6.9900007E-16
  9.4548578E+02  4.6900003E-16
  9.9519739E+02  4.4000000E-16
  1.0449091E+03  5.4200002E-16
  1.0945850E+03  3.9400000E-16
  1.1442965E+03  4.2899998E-16
  1.1939724E+03  3.7699999E-16
  1.2436483E+03  3.1100001E-16
  1.2933600E+03  3.5200000E-16
  1.3430358E+03  3.2600001E-16
  1.3927832E+03  2.6800001E-16
  1.4424591E+03  3.1000000E-16
  1.4921707E+03  3.6400002E-16
  1.5418466E+03  2.6700001E-16
  1.5915225E+03  3.6400002E-16
  1.6412341E+03  2.5899999E-16
  1.6909457E+03  2.0299998E-16
  1.7406216E+03  3.3900000E-16
  1.7903333E+03  3.1000000E-16
  1.8400448E+03  2.5200000E-16
  1.8897565E+03  2.6400000E-16
  1.9394324E+03  2.5100000E-16
  1.9891439E+03  1.7400000E-16
  2.0388198E+03  2.1300000E-16
  2.0885315E+03  2.9900001E-16
  2.1382432E+03  2.5799999E-16
  2.1879548E+03  2.7599999E-16
  2.2376306E+03  2.7000001E-16
  2.2873423E+03  2.0799998E-16
  2.3370181E+03  2.4499999E-16
  2.3867297E+03  1.9200000E-16
  2.4364414E+03  1.8700002E-16
  2.4861172E+03  2.3700000E-16
  2.5358645E+03  1.9400001E-16
  2.5855405E+03  1.7999999E-16
  2.6352522E+03  2.5400001E-16
  2.6849639E+03  2.7900000E-16
  2.7346396E+03  1.8099998E-16
  2.7843513E+03  2.0600001E-16
  2.8340630E+03  2.0000002E-16
  2.8837744E+03  1.7699999E-16
  2.9334861E+03  1.7800002E-16
  2.9831978E+03  1.3400000E-16
  3.0329094E+03  1.7999999E-16
  3.0825852E+03  1.9899999E-16
  3.1322969E+03  1.4600000E-16
  3.1820085E+03  2.1599999E-16
  3.2317202E+03  1.7200001E-16
  3.2814316E+03  1.1399999E-16
  3.3311433E+03  2.0900003E-16
  3.3808550E+03  1.5099999E-16
  3.4305310E+03  1.4400000E-16
  3.4802424E+03  1.7500000E-16
  3.5299541E+03  1.2700000E-16
  3.5796658E+03  1.6100000E-16
  3.6293774E+03  1.7300001E-16
  3.6790891E+03  1.7300001E-16
  3.7288005E+03  1.5300000E-16
  3.7785122E+03  1.3100000E-16
  3.8282239E+03  1.4900000E-16
  3.8779355E+03  1.6200000E-16
  3.9276472E+03  1.4100000E-16
  3.9773586E+03  1.7800002E-16
  4.0270703E+03  1.4600000E-16
  4.0767820E+03  1.2899999E-16
  4.1264937E+03  9.6700001E-17
  4.1762051E+03  1.2200000E-16
  4.2259170E+03  1.0700000E-16
  4.2756284E+03  1.3599999E-16
  4.3253403E+03  9.9199999E-17
  4.3750518E+03  1.0700000E-16
  4.4247632E+03  1.2600000E-16
  4.4744751E+03  1.0599999E-16
  4.5242222E+03  1.3300000E-16
  4.5739341E+03  1.2000000E-16
  4.6236099E+03  1.6500002E-16
  4.6733213E+03  1.5200000E-16
  4.7230688E+03  1.1300001E-16
  4.7727803E+03  1.1500000E-16
  4.8224922E+03  1.4400000E-16
  4.8722036E+03  6.7999997E-17
  4.9219155E+03  4.7699999E-17
  4.9716626E+03  1.2100001E-16
  5.0213745E+03  1.5799999E-16
  5.0710859E+03  7.9800000E-17
  5.1207974E+03  1.0599999E-16
  5.1705093E+03  9.6099997E-17
  5.2202207E+03  1.1800000E-16
  5.2699683E+03  6.4499997E-17
  5.3196797E+03  9.6099997E-17
  5.3693916E+03  4.8200000E-17
  5.4191030E+03  6.4400001E-17
  5.4688145E+03  9.5100002E-17
  5.5185620E+03  5.6999997E-17
  5.5682734E+03  8.3100000E-17
  5.6179854E+03  7.2999999E-17
  5.6677324E+03  8.4699999E-17
  5.7174443E+03  7.7199999E-17
  5.7671558E+03  1.2300000E-16
  5.8169033E+03  5.5500004E-17
  5.8666147E+03  9.7400001E-17
  5.9163267E+03  6.0900001E-17
  5.9660737E+03  5.2699998E-17
  6.0157856E+03  1.0000001E-16
  6.0655327E+03  1.1500000E-16
  6.1152446E+03  5.8600002E-17
  6.1649561E+03  2.9500000E-17
  6.2146675E+03  3.8500000E-17
  6.2644150E+03  5.6700002E-17
  6.3141265E+03  6.3200000E-17
  6.3638740E+03  1.2400000E-16
  6.4135854E+03  6.4400001E-17
  6.4633330E+03  3.4499999E-17
  6.5130444E+03  6.5699998E-17
  6.5627563E+03  1.2900000E-17
  6.6125034E+03  6.9899998E-17
  6.6622153E+03  2.9300001E-17
  6.7119629E+03  4.7900001E-17
  6.7616743E+03  6.2100002E-17
  6.8114219E+03  7.1500003E-17
  6.8611689E+03  2.2900002E-17
  6.9108447E+03  5.4299997E-17
  6.9605923E+03  9.1199991E-17
  7.0103398E+03  7.4000001E-17
  7.0600513E+03  6.9899998E-17
  7.1097988E+03  5.0299999E-17
  7.1595459E+03  6.7200001E-17
  7.2092935E+03  4.5800005E-17
  7.2590049E+03  6.6500001E-17
  7.3087168E+03  5.1199998E-17
  7.3584639E+03  5.2399996E-17
  7.4082114E+03  8.7499999E-17
  7.4579229E+03  2.9699999E-17
  7.5076704E+03  3.0600002E-17
  7.5574175E+03  3.0700001E-17
  7.6071294E+03  3.0100001E-17
  7.6568408E+03  5.7900003E-17
  7.7065884E+03  4.1999996E-17
  7.7563354E+03  5.6999997E-17
  7.8060830E+03  3.5700000E-17
  7.8557944E+03  3.4599999E-17
  7.9055420E+03  2.9099999E-17
  7.9552896E+03  6.1499998E-17
  8.0050366E+03  9.3700002E-17
  8.0547485E+03  4.1900000E-17
  8.1044956E+03  5.3400001E-17
  8.1542432E+03  4.6299999E-17
  8.2039551E+03  4.7200001E-17
  8.2537373E+03  6.0299998E-17
  8.3034854E+03  1.4500000E-17
  8.3531963E+03  5.4600005E-17
  8.4029443E+03  6.6000000E-17
  8.4526553E+03  2.4600001E-17
  8.5024033E+03  2.8900000E-17
  8.5521504E+03  5.9700000E-17
  8.6018975E+03  1.9200000E-17
  8.6516455E+03  6.4999998E-17
  8.7013926E+03  2.0600000E-17
  8.7511396E+03  4.8099998E-18
  8.8008877E+03  1.6200000E-17
  8.8505986E+03  3.1300002E-17
  8.9003467E+03  3.6599999E-17
  8.9501289E+03  1.8699999E-17
  8.9998408E+03  2.6599999E-17
  9.0495879E+03  5.6500003E-17
  9.0993711E+03  2.2499999E-17
  9.1490830E+03  1.9500000E-17
  9.1988301E+03  6.8799999E-18
  9.2485781E+03  2.6300002E-17
  9.2983252E+03  8.9499999E-18
  9.3480723E+03  3.6800002E-17
  9.3978203E+03  8.2500010E-17
  9.4475674E+03  1.2600001E-17
  9.4973145E+03  1.9699999E-18
  9.5470615E+03  1.0100000E-17
  9.5968096E+03  2.4600001E-17
  9.6465566E+03  1.2600001E-17
  9.6963037E+03  3.2300001E-18
  9.7460518E+03  1.1000000E-17
  9.7957988E+03  5.3299998E-17
  9.8455820E+03  8.9100000E-18
  9.8953291E+03  4.8000001E-17
  9.9450410E+03  3.9900000E-17
  9.9948242E+03  1.2999999E-17
